zoneId;Attractivity:Business;Attractivity:Leisure_Indoor;Attractivity:Leisure_Outdoor;Attractivity:Private_Business;Attractivity:Private_Visit;Attractivity:Service;Attractivity:Shopping_Daily;Attractivity:Shopping_Other;Attractivity:Shopping;Attractivity:Work;Attractivity:Education_Primary;Attractivity:Education_Secondary;Attractivity:Education_Tertiary;Attractivity:Sightseeing
379;1045;1127,72;1797,6;16,45;2439;512,7;0;0;0;1045;458;0;0;90
380;92;0;371,91;372;2528;246,25;244,59;0;244,59;92;0;0;0;0
381;155;112,05;1260,32;121;3558;234,01;150;238,92;388,92;155;343;396;0;0
382;236;553,92;4294,66;46,6;2977;812,46;5521,39;2176,44;7697,83;236;696;0;0;0
383;164;50,22;0;0;1558;169,6;0;0;0;164;0;0;0;0
384;78;0;111,8;0;1569;169,81;150;0;150;78;0;0;0;0
385;322;476,12;1656,27;759,2;3413;368,17;7027,28;3753,64;10780,92;322;0;0;0;0
386;2431;81,6;1774,68;13,6;2323;330,91;0;0;0;2431;255;763;0;10
387;62;276,31;99,04;73;425;148,07;0;1137,14;1137,14;62;0;0;0;0
388;297;1487,12;2981,4;1236,25;1899;52,62;2764,07;5813,5;8577,57;297;0;0;0;0
389;102;224,1;1373,14;100;1866;35,45;0;1258,11;1258,11;102;0;0;0;0
390;91;0;123,73;0;2848;62,87;1434;0;1434;91;0;0;0;0
391;67;0;451,37;0;566;91,56;0;0;0;67;45;47;0;0
392;69;180,3;37,96;30,05;1349;25,63;0;120;120;69;0;0;0;0
393;111;138,3;701,78;42;1235;23,46;244,59;0;244,59;111;0;0;0;0
394;27;0;0;372;463;8,8;0;998,66;998,66;27;0;0;0;0
395;143;187,48;0;237;654;12,43;0;407,24;407,24;143;0;0;0;0
396;237;778,5;102,94;139,75;1403;345,32;150;1312,28;1462,28;237;226;360;0;0
397;842;54;579,79;0;692;153,15;1699,33;176,8;1876,13;842;0;0;0;0
398;22;0;88,27;0;614;11,67;0;0;0;22;0;270;0;0
399;215;125,72;71,78;0;172;290,37;0;3098,67;3098,67;215;0;0;0;0
400;69;0;1385,34;0;1770;589,89;150;365,72;515,72;69;0;0;0;0
401;280;0;1087,53;0;1643;187,9;0;0;0;280;0;718;0;0
402;493;177,84;0;505,9;310;5,89;10987,5;9037,17;20024,67;493;0;0;0;0
403;209;100,5;134,5;21;1246;23,67;154,5;1372,67;1527,17;209;0;0;0;0
404;41;0;2393,82;0;179;3,4;0;17005,95;17005,95;41;0;0;0;0
405;19;0;93,69;0;1679;40;0;0;0;19;0;0;0;0
406;79;0;1696,35;0;1922;183,18;0;365,72;365,72;79;0;0;0;0
407;152;138,3;352,74;31;1701;299,61;150;1271,16;1421,16;152;345;0;0;0
408;24;0;0;0;655;12,44;0;0;0;24;0;0;0;0
409;14;0;0;0;769;14,61;0;0;0;14;0;0;0;0
410;408;686,54;603,98;921,7;3166;420,72;7298,55;1598,13;8896,68;408;225;0;0;300
411;1484;100,44;103,71;160;935;157,76;5718,07;932,44;6650,51;1484;0;0;0;0
412;82;0;372,18;50;1187;457,67;0;568,35;568,35;82;0;0;0;0
413;996;1169,7;1889,93;956;3705;772;5203,75;5932,18;11135,93;996;0;877;0;0
414;123;100,44;880,48;368;1961;166,53;943,2;808,36;1751,56;123;455;0;0;0
415;929;162,27;872,36;191;1460;173,51;0;8918,14;8918,14;929;415;0;0;0
416;1582;363,73;1948,68;1127;1877;1221,88;10459,08;8669,88;19128,96;1582;0;0;0;0
417;364;164,69;10795,26;69,78;539;1123,7;0;157,69;157,69;364;0;347;1073;320
418;446;778,5;162,9;129,75;2238;182,52;0;0;0;446;0;0;0;0
419;41;215,1;582,2;45,85;1820;174,58;150;0;150;41;0;0;0;0
420;50;0;48,44;0;1327;173,75;0;0;0;50;0;0;0;0
421;427;571,37;4901,05;506,21;2118;804,52;2183,88;313,7;2497,58;427;0;0;0;0
422;413;30;11115,25;5;460;63,46;150;0;150;413;0;0;0;100
423;503;187,48;0;20;2305,31;152,92;150;0;150;503;0;0;0;0
424;107;179,62;8562,65;21;921;17,5;0;0;0;107;0;0;0;10
425;2041;695,96;2463,06;525,05;2065;1079,3;2562,06;2238,41;4800,47;2041;381;548;0;70
427;792;430,95;6713,15;195;2357;188,18;150;0;150;792;0;0;0;410
428;205;62,88;3951,35;169,78;2378;353,4;562,73;0;562,73;205;0;0;0;0
429;436;192,03;122,99;336;3041;443,26;2712,06;1490,74;4202,8;436;0;899;0;0
430;1156;926,2;5863,15;1414;1999;341,19;4711,39;3182,41;7893,8;1156;535;1329;0;110
431;402;871,74;26,13;195;1642;370,4;3398,67;1969,76;5368,43;402;206;1152;0;0
432;440;490,97;3,67;748,2;1019;314,04;300;608,89;908,89;440;0;0;0;30
433;313;2212,33;0;0;1820;34,58;244,59;0;244,59;313;0;0;0;500
434;73;75,43;627,56;0;1554;715,38;0;0;0;73;235;0;0;0
435;31;0;0;0;573;10,89;0;0;0;31;0;0;0;0
436;28;0;122,1;0;1127;21,41;0;181,68;181,68;28;0;0;0;0
437;222;1621,5;1449,52;270,25;3463;424,85;150;0;150;222;257;0;0;0
438;397;250,3;339,41;862;2431;813,01;2675,08;200;2875,08;397;0;0;0;0
439;308;0;875,78;10;1100;80,15;0;0;0;308;237;0;0;0
440;167;62,87;30,42;0;1362;184,76;1731;1650,27;3381,27;167;0;0;0;10
441;73;0;1069,94;10;890;184,21;0;759,22;759,22;73;328;0;0;10
442;166;0;266,1;0;2911;195,31;735,6;0;735,6;166;0;0;0;0
443;1434;559,76;10109,92;282,9;2674;330,81;150;1812,94;1962,94;1434;0;0;0;10
444;265;174,92;33,32;216;1900;284,36;4069,5;319,5;4389;265;0;0;0;10
445;349;0;204,44;100;1284;151,06;1699,33;0;1699,33;349;0;0;0;10
446;233;388,95;9721,11;18,75;205;374,96;0;375,62;375,62;233;0;0;0;2780
447;271;0;16,17;0;2032;301,79;0;120;120;271;334;0;0;10
448;1896;85,68;588,46;79,78;4376,06;1179,2;0;0;0;1896;0;0;0;0
449;88;0;0;69,78;2700;51,3;0;0;0;88;0;0;0;0
450;306;301,6;402,71;490;2685;376,22;1999,33;354,33;2353,66;306;0;1299;0;0
451;518;338,13;135,4;888;1171;302,25;6523,45;492,09;7015,54;518;0;0;0;0
452;102;108,9;0;18,15;2034;318,65;0;0;0;102;0;0;0;0
453;90;0;38,62;0;1846;268,78;0;0;0;90;389;0;0;0
454;301;0;1729,42;0;749;63,07;0;0;0;301;0;0;0;0
455;90;0;4356,69;0;877;24,7;0;0;0;90;0;0;0;160
501;140;224,1;9,12;414;1564;44,92;2816,21;669,76;3485,97;140;0;0;0;0
502;289;681,79;351,71;265,05;2033;458,63;2674,88;1204,45;3879,33;289;0;0;0;0
503;209;562,32;225;42;2006;644,74;1026,92;664,65;1691,57;209;401;0;0;0
504;559;1227,99;1019,93;177;3070;908,45;3520,93;4423,46;7944,39;559;0;0;0;0
505;490;1112,2;0;303;2133;320,53;1128;6607,48;7735,48;490;0;0;0;0
506;807;1788,78;70,1;945;2119;320,26;9141,78;12462,45;21604,23;807;0;0;0;0
507;87;1388,87;260,7;105;1593;33,77;0;2149,51;2149,51;87;14;0;0;0
508;157;413,65;446,48;31;2487;543,45;544,59;1089,34;1633,93;157;0;0;0;0
509;892;1085;308,16;502;2654;330,43;8008,7;3890,29;11898,99;892;0;37;0;0
510;189;2166,94;1876,62;340,2;2332;256,31;150;0;150;189;288;0;0;0
511;101;113,09;277,5;435;2761;52,46;932,33;1049,14;1981,47;101;0;0;0;0
512;249;299,53;102,97;42;2214;157,45;0;388,82;388,82;249;422;0;0;0
513;483;416,26;1409,58;1288,45;1427;587,11;750;5720,49;6470,49;483;0;0;0;0
514;302;0;1928,52;100;1485;222,44;0;0;0;302;179;0;0;0
515;976;1005,57;1634,82;762,83;3314;1408,81;9541,42;17407,68;26949,1;976;370;0;0;0
516;289;934,41;202,6;147,35;2920;342,28;1849,33;310,89;2160,22;289;0;0;0;0
517;444;100,5;258,31;0;2058;179,1;300;1125,04;1425,04;444;0;0;0;0
518;541;962,49;474,3;494;2415;185,88;2434,24;7207,26;9641,5;541;0;0;0;0
519;3668;1062,28;1226,66;330,63;2534,51;969,01;3883,22;1122,26;5005,48;3668;0;0;0;0
520;718;1923,7;1103,64;214,7;2624;507,76;6000;0;6000;718;352;961;0;0
521;2273;551,45;459,48;33,65;3176;1129,05;3284,27;3561,57;6845,84;2273;0;0;0;50
522;1517;1757,91;1256,88;652;2805;421,34;4737,87;1386,95;6124,82;1517;315;0;0;0
523;462;1412,99;451,19;337;2690;51,11;2878,48;6929,08;9807,56;462;0;0;0;0
524;1385;1321,66;462,7;42;2325;458,68;733,78;1183,43;1917,21;1385;78;0;0;0
525;296;224,1;0;0;1651;31,37;244,59;670,48;915,07;296;0;0;0;0
526;523;237,7;415,92;63;2457;891,33;932,33;1395,53;2327,86;523;435;2427;0;0
527;824;638,79;92,18;620,33;1589,11;816,23;1699,33;3900,86;5600,19;824;0;0;188;0
528;924;2430,85;233,46;809;3407;351,35;7551,08;5359,67;12910,75;924;0;0;16;0
529;2790;2599,55;228,28;1080,19;2839;423,94;4793,67;5634,14;10427,81;2790;0;0;6474;110
530;3053;1213,98;353,74;629,23;1197;453,2;2562,06;433,55;2995,61;3053;566;0;0;0
531;180;112,56;8003,4;0;0;230,2;0;0;0;180;0;0;0;0
532;1697;2237,18;0;1001,35;652;152,39;600;2570,95;3170,95;1697;0;0;7298;620
533;5362;2450,15;28,24;4390,69;526;446,99;0;2072,48;2072,48;5362;68;98;17948;310
534;3864;2061,46;28,36;708,51;2235,2;715,75;300;3246,82;3546,82;3864;0;0;1633;300
535;941;2535,59;871,51;865,63;3406;484,71;1597,2;4320,98;5918,18;941;0;0;123;0
536;3540;2244,41;2213,78;249,46;983;298,68;0;0;0;3540;0;0;135;0
537;12947;250,5;1018,79;281,56;1129;301,45;394,59;3110,35;3504,94;12947;0;932;2400;0
538;837;508,23;358,66;588;2638;305,12;300;1686,88;1986,88;837;0;0;0;0
539;395;550,98;0;416;2303;43,76;0;511,31;511,31;395;0;0;0;0
540;609;1253,1;1621,31;366,5;1943;601,72;0;0;0;609;0;0;0;0
541;833;563,53;1817,28;54,45;2147;295,79;0;24;24;833;0;0;0;310
542;1684;3663,47;221,74;1284,08;2864;811,1;6251,11;5014,26;11265,37;1684;0;1916;131;0
543;5144;336,15;5416,97;10;3074;198,41;0;625,99;625,99;5144;0;0;0;0
544;596;113,09;0,74;257;2224;391,45;394,59;798,39;1192,98;596;265;0;0;10
545;6821;84,84;717,56;30;1668;1822,61;0;1174,86;1174,86;6821;0;731;0;0
546;188;123,81;0;0;11;0,21;0;12,8;12,8;188;0;0;0;0
547;667;224,1;0;100;2557;48,58;3883,22;894,05;4777,27;667;0;605;0;0
548;5137;499,45;825,15;10;2279;43,3;450;383,48;833,48;5137;0;0;0;0
549;761;1286,08;670,38;237;2843;1114,44;2333,88;1258,72;3592,6;761;330;0;0;0
550;105;62,87;112,6;21;2022;38,42;394,59;0;394,59;105;0;0;0;0
551;351;238,83;751,33;51;2173;41,29;300;835,83;1135,83;351;0;0;0;0
552;363;430,88;128,4;830;2027;458,51;5342,59;7952,3;13294,89;363;0;0;0;0
553;112;187,48;335,86;10;1510;143,69;0;0;0;112;0;0;0;0
554;1408;174,92;4223,12;21;3081;257,5;150;1040,58;1190,58;1408;360;0;0;0
555;1842;164,87;1955,1;1162,78;2411;628,44;4773,47;5480,89;10254,36;1842;307;372;0;0
556;1252;238,74;401,49;21;1068;160,29;0;10211,68;10211,68;1252;0;0;0;0
557;2742;612,68;334,12;486;466;148,85;0;0;0;2742;0;0;0;0
558;2037;557,03;5050,32;53,15;3616;1371,75;6345,38;4673,53;11018,91;2037;495;0;0;10
559;319;279,45;2575,32;440,9;4139;367,44;1822,8;122,4;1945,2;319;328;0;0;60
560;345;237,3;772,63;613,55;2289;463,49;2333,88;2792,63;5126,51;345;0;0;0;0
561;24;280,63;433,38;44,2;892;942,97;150;0;150;24;0;0;0;0
562;430;112,05;169,1;744;2633;330,59;1809,55;492,56;2302,11;430;0;953;39;0
563;77;125,65;390,59;482;2863;54,4;150;0;150;77;0;0;0;0
565;35;0;1252,64;0;2167;127,49;0;161,3;161,3;35;0;0;0;0
566;3044;0;400,64;0;6;6,75;0;0;0;3044;0;0;0;0
567;113;112,05;443,72;372;2251;58,35;1849,33;1193,12;3042,45;113;0;0;0;0
568;50;0;0;0;72;1,37;0;0;0;50;0;0;0;0
569;729;400,05;4057,86;1006;3879;188,7;4445,95;2160,22;6606,17;729;0;0;0;0
570;249;224,1;4672,21;372;2385;2159,54;0;996,21;996,21;249;254;1602;0;0
571;598;62,87;11079,36;10;2638;146,74;0;0;0;598;0;0;0;90
572;88;162,34;564,89;411;3152;278,05;2262,06;1217,38;3479,44;88;236;0;0;0
573;72;0;131,22;0;1362;25,88;0;120;120;72;0;0;0;0
574;157;168,6;248,89;28,1;2530;328,07;0;0;0;157;0;0;0;0
575;103;92,88;1672,46;0;2199;668,16;0;0;0;103;418;0;0;0
576;68;0;0;0;2076;39,44;0;0;0;68;0;0;0;0
577;199;202,6;12,08;10;2487;175,3;150;112;262;199;319;0;0;0
578;161;176,83;48,54;16,9;2025;338,7;0;40;40;161;0;790;0;0
579;73;62,87;739,16;21;2076;49,24;0;40;40;73;0;0;0;0
580;1478;835,6;963,05;163;2086;179,63;7568,18;4134,13;11702,31;1478;0;0;0;0
581;202;0;724,84;10;1818;34,54;0;0;0;202;0;0;0;0
582;179;50,22;1894,04;0;1762;163,66;150;0;150;179;0;959;0;0
583;1520;1113,42;1857,68;1515,23;3460;736,14;8265,24;9330;17595,24;1520;314;74;0;0
584;2010;626,78;8966,15;1808,65;2252;157,79;5398;6075,81;11473,81;2010;0;0;0;40
585;517;416,25;7430,81;50,7;708;153,45;150;0;150;517;0;838;0;1160
586;49;113,09;145,48;0;96;583,74;153,75;20774,22;20927,97;49;0;0;0;0
587;642;200,64;1000,72;23,2;409;493,13;632,33;3256,76;3889,09;642;0;0;0;30
588;1825;0;44,91;0;564;10,72;300;5243,29;5543,29;1825;0;0;0;0
589;834;224,1;1183,53;0;1085;109,02;1809,55;316,16;2125,71;834;0;0;0;0
590;685;336,15;944,51;0;2899;769,26;0;4060,2;4060,2;685;0;0;0;0
591;74;0;435,26;0;157;2,98;0;240;240;74;0;0;0;10
593;485;629,55;6302,78;713,9;5302;2209,37;1849,33;0;1849,33;485;219;0;0;0
594;77;62,87;0;0;1058;20,1;0;12,8;12,8;77;0;0;0;0
595;751;133,65;899,62;195;2860;409,85;737,25;462,01;1199,26;751;377;0;0;0
596;2223;452,37;2264,04;438,35;783;129,88;3172,5;1927,38;5099,88;2223;0;0;0;0
597;3755;319,01;96,15;53;2012,7;171,48;0;631,32;631,32;3755;0;0;0;0
598;210;174,42;873,99;140,7;1644;453,34;0;2537,32;2537,32;210;0;0;0;0
599;124;173,73;0;0;1253;23,81;0;1388,61;1388,61;124;0;0;0;0
600;2740;748,76;563,68;999,78;2740;927,41;9284,1;1583,67;10867,77;2740;381;0;0;0
601;313;46,8;154,03;28,8;3819;332,64;150;0;150;313;0;1650;0;0
602;65;0;395,88;0;2529;99,23;0;0;0;65;0;0;0;0
603;513;441,64;1107,73;42;4091,55;509,93;4701,4;1863,09;6564,49;513;183;0;0;0
604;46;0;1490,1;0;1639;123,27;2987,83;0;2987,83;46;335;0;0;0
605;215;50,22;139,6;50;1706;312,41;0;392,41;392,41;215;0;0;0;0
606;179;0;152,86;0;877;16,66;0;0;0;179;0;0;0;0
607;60;0;1217,07;0;2294;262,99;0;0;0;60;220;0;0;0
608;297;211,51;536,82;216;626;266,89;1849,33;6949,4;8798,73;297;0;0;0;0
609;102;112,05;209,8;0;2253;42,81;0;0;0;102;0;0;0;0
610;288;0;37,71;0;356;146,76;0;5868,4;5868,4;288;0;0;0;0
611;2;0;336,18;0;158;310,54;0;2400;2400;2;0;0;0;0
612;32;26,1;1629,07;4,35;596;11,32;0;0;0;32;0;0;0;10
613;180;144,3;1114,14;24,05;2150;255,19;1699,33;0;1699,33;180;0;0;0;0
614;153;0;379,45;21;2745;58,76;0;10;10;153;0;0;0;0
615;123;0;22,33;0;1072;91,49;0;0;0;123;204;610;0;0
616;29;0;539,48;0;1004;19,08;0;354,33;354,33;29;0;0;0;0
617;0;0;0;0;0;0;0;0;0;1;0;0;0;0
618;300;50,22;941,9;21;3136;531,34;1699,33;0;1699,33;300;0;0;0;0
619;893;1965,74;571,39;1936,18;1884;369,9;10519,61;9155,06;19674,67;893;0;0;0;300
620;80;0;195,44;0;729;75,73;0;211,24;211,24;80;0;355;0;0
621;823;366,99;5702,96;566,2;3747;3591,11;0;865,81;865,81;823;256;827;0;0
622;548;145,97;1811,33;21;2943;217,82;0;922;922;548;344;0;0;0
624;60;50,22;1408,21;42;1690;570,31;300;0;300;60;0;0;0;0
625;1108;50,22;1057,03;121;2221;61,96;2322;0;2322;1108;0;493;0;0
626;3096;120;11,87;20;67;12,33;300;310,89;610,89;3096;0;0;0;0
627;2569;50,22;0;0;18;0,34;0;1687,28;1687,28;2569;0;104;0;0
628;701;190,2;1790,82;31,7;1998;832,44;150;0;150;701;238;960;0;0
629;927;120,15;3053,45;81,13;350;303,13;0;0;0;927;0;0;1228;0
630;497;670,27;6501,64;195;430;8,17;0;0;0;497;0;0;0;8280
631;136;162,27;0;0;1330;25,27;0;0;0;136;0;0;0;0
632;857;0;33,92;0;58;116,1;0;0;0;857;0;0;0;0
633;350;408,9;0;68,15;176;3,34;0;1114,66;1114,66;350;0;0;0;0
634;1199;832,5;797,45;317;285;5,42;5584,13;10017,18;15601,31;1199;0;0;0;100
635;54;0;259,84;0;873;44,35;0;0;0;54;0;0;0;0
636;931;0;0;0;150;2,85;1699,33;3970,85;5670,18;931;0;0;0;0
637;814;523,48;63,36;838;3392;204,45;300;1194,62;1494,62;814;0;0;0;0
638;0;0;0;0;0;0;0;0;0;1;0;0;0;0
639;864;112,05;2051,55;21;2954;73,13;150;0;150;864;0;0;0;0
640;1775;444,4;3289,96;527,45;3820;366,97;4597,33;1864,83;6462,16;1775;233;0;0;10
641;399;100,44;1902,7;347;2010;318,19;1606,5;1401,5;3008;399;0;0;0;10
642;264;224,1;1374,95;50;1496;495,62;0;0;0;264;257;1101;0;0
643;15;0;1755,47;0;425;2839,99;0;0;0;15;0;0;0;0
644;5415;2012,86;2667,81;496,73;2401;738,82;1232,33;2270,62;3502,95;5415;0;102;0;0
645;478;1349,65;300,77;442,6;4543;406,1;4411,39;2825,76;7237,15;478;0;0;0;0
701;1118;368,85;15,21;42,8;2384,92;227,55;0;354,33;354,33;1118;496;743;99;0
702;239;225,14;74,9;424;1939;36,84;150;754,32;904,32;239;0;0;0;0
703;308;1267,81;139,3;453;2177;41,36;3733,22;1113,14;4846,36;308;0;0;0;50
704;3777;2020,04;503,13;1168,18;2302;470,35;4974,12;7544,91;12519,03;3777;0;277;0;0
705;817;568,14;93,3;142;1516;28,8;4111,39;2867,97;6979,36;817;0;0;0;0
706;4396;484,31;3572,05;526,4;2217;462,12;7252,28;19299,73;26552,01;4396;0;0;0;0
707;489;774,6;11519,44;0;3077;461,62;150;290,28;440,28;489;0;0;0;30
708;1486;187,48;375,82;21;3385;204,32;450;1072,6;1522,6;1486;0;0;0;0
709;279;599,48;0;18,4;3230;621,37;0;0;0;279;0;0;10;0
710;653;2085,35;632,02;636;3357;343,38;5640,94;12511,3;18152,24;653;446;0;0;300
711;16011;1755,59;3937,88;2369,53;11494,6;1238,69;2562,06;474,33;3036,39;16011;0;0;1176;390
712;80;112,05;0;42;2095;39,8;0;397,8;397,8;80;0;0;0;0
713;2154;512,1;107,9;995;1925;241,2;8183;1878,17;10061,17;2154;232;0;0;0
714;448;848,93;1979,75;423,9;2084;182,79;150;1824,74;1974,74;448;561;0;0;0
715;554;699,67;10,76;672;2569;91,87;0;2145,11;2145,11;554;0;873;0;0
716;640;176,91;418,16;10;1279;194,18;150;0;150;640;0;0;34;0
717;116;150,86;1659,49;0;1257;1283,64;0;0;0;116;0;0;0;0
718;486;0;1020,88;0;9;140,17;0;0;0;486;0;0;0;0
719;3166;132,06;77,64;0;170;3,23;3144,83;14893,09;18037,92;3166;0;0;0;0
720;3087;0;263,74;372;270;5,13;244,59;1746,77;1991,36;3087;0;0;0;0
721;447;31,68;679,78;0;151;142,87;0;389,6;389,6;447;0;0;0;0
722;695;0;1635,85;0;198;471,26;0;0;0;695;0;0;0;50
723;350;151,2;1086,58;146,2;2241;284,12;300;724,42;1024,42;350;388;55;0;0
725;181;0;1346,51;0;1956;57,18;660;440;1100;181;0;0;0;0
726;410;50,22;3465,26;0;341;432,62;0;0;0;410;0;0;0;60
727;99;0;145,62;393;1061;20,16;2423,83;0;2423,83;99;0;0;0;0
728;2594;112,05;375,1;355;909;492,44;3194,39;392,41;3586,8;2594;71;98;0;0
729;29;224,1;2525,41;0;264;5,02;0;0;0;29;0;0;0;0
730;374;0;328;0;3307;622,83;150;392,41;542,41;374;0;0;0;0
731;189;0;2238,3;372;1577;169,96;300;0;300;189;0;0;0;0
732;17;92,23;579,76;0;739;158,24;0;0;0;17;0;0;0;0
733;136;112,05;313,33;0;1075;198,18;0;347,85;347,85;136;151;163;0;30
734;16;0;854,19;0;827;15,71;0;1193,12;1193,12;16;0;0;0;0
735;774;0;859,2;10;1327,58;16,32;37,5;0;37,5;774;0;0;0;0
736;406;496,2;533,3;543,3;984;158,7;1878;151,2;2029,2;406;0;0;0;0
737;131;0;762,54;210;1401;113,46;0;0;0;131;0;769;0;0
738;124;0;143,06;0;1853;290,21;0;0;0;124;0;215;0;0
739;6259;405,61;2017,26;540,6;1772,23;622,44;4371,61;2014,42;6386,03;6259;343;684;121;40
740;1368;170,29;640,81;20;3;140,06;0;781,22;781,22;1368;0;0;0;0
741;500;1273,59;828,17;250,75;1740;1158,16;1257,32;1683,86;2941,18;500;0;0;0;0
742;529;578,47;2752,03;50;659;245,96;300;1860;2160;529;0;0;0;30
743;1130;987,59;5,36;1015,78;2437;326,3;5268,88;9388,6;14657,48;1130;0;0;0;0
744;151;62,87;246,86;21;2165;191,82;0;0;0;151;0;0;0;0
745;2160;0;1,26;50;79;141,02;0;0;0;2160;538;0;0;0
746;138;296,83;69,12;69,78;382;122,46;0;0;0;138;0;0;28;300
747;4991;88,32;1987,38;0;545;10,36;706,8;0;706,8;4991;0;0;0;0
748;4156;0;1196,96;0;2;140,04;0;0;0;4156;0;19;0;0
749;1936;0;227,66;0;469;263,73;0;0;0;1936;0;1648;0;0
750;198;1523,86;0;479,85;2495;248,4;4333,22;711,48;5044,7;198;244;0;0;0
751;66;258,45;1226,31;24,4;2577;475,58;150;425,23;575,23;66;0;0;0;0
752;2123;401,05;4293,01;883;456;288,66;150;2647,03;2797,03;2123;0;102;0;0
753;7676;174,92;435,91;264,78;1020;159,38;0;0;0;7676;0;0;0;0
754;1831;1787,41;368,41;1005;3984;224,2;7589,87;8341,11;15930,98;1831;0;0;0;0
755;206;787,29;492,93;21;566;1266,39;0;80;80;206;0;0;18;10
756;61;0;3428,73;21;2628;196,13;2262,06;0;2262,06;61;0;0;0;0
757;1608;1808,68;75827,88;0;89;3155,97;150;2488,05;2638,05;1608;0;0;0;160
758;998;0;115,42;567;403;462,05;0;0;0;998;97;1546;0;0
759;323;1036,84;0;136;2329;44,25;394,59;4791,86;5186,45;323;0;0;0;0
760;550;286,97;0;173;1948;37,01;150;3451,28;3601,28;550;0;0;0;0
761;208;366,97;0;131;2859;169,32;150;708,65;858,65;208;0;0;0;0
762;2418;1084,83;440,62;626,93;3551;510,02;4093,26;4989,73;9082,99;2418;0;873;0;0
763;127;0;812,52;0;2223;438,09;0;4837,06;4837,06;127;351;0;0;0
764;213;462,92;158,5;21;1731;147,89;2504,14;0;2504,14;213;0;0;0;0
765;84;174,92;131,22;21;1678;31,88;112,5;0;112,5;84;0;0;0;0
766;267;15;423,7;2,5;1703;32,36;0;1193,12;1193,12;267;0;0;0;0
767;2039;1491,5;237,2;388;2040;178,76;2412,06;3125,76;5537,82;2039;0;0;0;0
768;695;2022,44;0;594;2123;40,34;2449,33;5804,06;8253,39;695;0;0;0;0
769;912;1378,41;220,13;99,4;2309;43,87;1699,33;5667,06;7366,39;912;0;0;0;0
770;1030;612,75;96,2;416;3852;114,69;4835,8;7738,23;12574,03;1030;166;0;0;0
771;118;62,87;695,02;0;1710;151,98;150;0;150;118;247;0;0;0
772;1970;4077,97;277,88;838;3101;338,92;3162,06;2200,97;5363,03;1970;0;0;0;0
773;560;535,26;634,56;51,35;3782;1092,56;150;615,13;765,13;560;452;679;0;0
774;16;254,64;876,33;0;0;0;0;0;0;16;0;0;0;0
775;2626;1184,3;5,9;434,1;2717;142,12;2299,33;2307,68;4607,01;2626;362;0;0;0
776;75;125,74;2066,69;0;129;2,45;0;0;0;75;0;0;18;30
777;305;504,55;52,42;541,2;1671;171,75;0;120;120;305;0;0;0;0
778;1021;1135,28;310,6;195;2552;48,49;1947,58;2200,84;4148,42;1021;0;0;0;0
779;908;324,19;0;42;1791;34,03;300;601,92;901,92;908;0;0;0;0
780;746;462,9;1691,8;382;1996;454,82;712,73;563,44;1276,17;746;0;0;0;0
781;392;843,5;0;563;2514;47,77;1699,33;2944,4;4643,73;392;0;0;0;10
782;953;1266,44;1814,28;184,5;3342;178,5;2149,33;1109,09;3258,42;953;0;0;0;10
783;1982;1400,17;365,59;191,73;2699;573,06;0;392,41;392,41;1982;0;928;3459;0
784;0;0;569,34;0;0;0;0;0;0;1;0;0;0;0
785;902;470,06;236,2;833,78;2978;336,58;394,59;977,22;1371,81;902;0;0;2629;0
786;1281;531,39;1907,26;493;3503,67;706,39;394,59;129,73;524,32;1281;0;2744;0;0
787;1610;81,3;834,2;55,55;2113;155,15;150;995,33;1145,33;1610;0;0;0;0
788;5250;923,68;735,96;1276;3157,05;222,4;4521,61;1078,16;5599,77;5250;0;0;94;0
789;12040;943,14;2531,6;274,78;1828;627,35;1699,33;0;1699,33;12040;0;104;0;0
790;187;187,48;1629,02;100;2650;665,79;300;724,42;1024,42;187;44;45;0;10
791;2564;1180,91;1239,52;173;2544;266,58;1717,5;730,2;2447,7;2564;274;23;0;10
792;865;446,39;313,82;126,55;2506;187,61;5423,5;7290,65;12714,15;865;0;0;0;0
793;1949;174,92;1753,39;110;2624;377,66;2289;1193,12;3482,12;1949;0;0;260;10
794;144;738,19;0;0;2721;191,7;0;1011,05;1011,05;144;0;359;0;0
795;1337;996,31;1105,32;131;2975;196,52;4371,61;1948,86;6320,47;1337;0;0;18;50
796;3747;1951,41;1891,45;537,7;1512;132,92;0;3775,47;3775,47;3747;283;0;0;0
797;2907;1804,23;877,06;1067,38;3209;672,55;2693,93;4975,58;7669,51;2907;0;2245;0;20
798;482;831,92;125,14;607,93;2572;680,37;3700,13;1377,76;5077,89;482;286;152;0;10
799;2991;201,09;5971,14;0;4973,4;159,8;0;360,8;360,8;2991;0;0;0;0
800;716;362,4;233,41;42;2457;46,68;0;996,21;996,21;716;0;0;0;0
801;147;487,01;5,7;21;2020;178,38;1849,33;615,61;2464,94;147;0;0;0;0
802;685;155,16;992,19;121;2358;595;3344,39;310,89;3655,28;685;0;160;0;0
803;1962;442,83;889,01;55;2187;680,87;300;1154,85;1454,85;1962;378;336;0;0
804;7370;1620,61;196,08;1394,78;1157;161,98;6483,67;7228,27;13711,94;7370;0;25;0;50
805;381;841,37;3598,77;501,75;3316;2135,49;789,18;0;789,18;381;615;922;0;10
806;1075;522,98;3792,37;413;3384;848,44;6171,4;1273,72;7445,12;1075;0;523;0;300
807;65;256,8;0;73,8;1477;168,06;450;1260,98;1710,98;65;0;0;0;10
